title,author,discussant,group,organizer,year,duration,start,Tilburg_Rank_unweighted_auth,Tilburg_Rank_weighted_auth,Tilburg_Rank_unweighted_dis,Tilburg_Rank_weighted_dis
THE LIQUIDITY SERVICE OF SOVEREIGN BONDS,"KATHY YUAN, University of Michigan",6503994055,EFEL,Janice Eberly; Deborah Lucas,2001,60.0,2001-07-19 10:15:00,14.0,25.0,20.0,34.0
THE LIQUIDITY SERVICE OF SOVEREIGN BONDS,"KATHY YUAN, University of Michigan",6503994055,IFM,Janice Eberly; Deborah Lucas,2001,60.0,2001-07-19 10:15:00,14.0,25.0,20.0,34.0
THE LONG-RUN RISKS MODEL AND AGGREGATE ASSET PRICES: AN EMPIRICAL ASSESSMENT,"JASON BEELER, Harvard University; JOHN Y. CAMPBELL, Harvard University and NBER",12772232000,AP,Stavros Panageas; Monika Piazzesi,2009,60.0,2009-07-09 13:00:00,1.0,1.0,13.0,21.0
THE MACROECONOMIC EFFECTS OF OIL PRICE SHOCKS: WHY ARE THE 2000S SO DIFFERENT FROM THE 1970S?,"OLIVIER BLANCHARD, MIT and NBER; JORDI GAL, Universitat Pompeu Fabra and NBER",,ME,Christina Romer; David Romer,2007,55.0,2007-07-09 13:00:00,46.5,120.0,,
THE MAGIC OF THE EXCHANGE RATE: OPTIMAL ESCAPE FROM A LIQUIDITY TRAP IN SMALL AND LARGE OPEN ECONOMIES,"LARS SVENSSON, Princeton University and NBER",6701711758,IFM,Sebastian Edwards; Carmen Reinhart,2004,60.0,2004-07-16 09:00:00,19.0,23.0,17.0,22.0
THE MARKET FOR MERGERS AND THE BOUNDARIES OF THE FIRM,"MATTHEW RHODES-KROPF, Columbia University; DAVID ROBINSON, Duke University",7005701459,CF,Denis Gromb; Antoinette Schoar,2004,50.0,2004-07-13 11:00:00,16.0,21.5,12.0,30.0
THE MEDIA AND ASSET PRICES,"ALEXANDER DYCK, Harvard University; LUIGI ZINGALES, University of Chicago and NBER",7003688582,CF,Judith Chevalier; Michael Weisbach,2003,50.0,2003-08-04 15:50:00,5.0,10.5,1.0,1.0
THE MICRO FOUNDATIONS OF PRICE-SETTING BEHAVIOR,"ANDREW LEVIN, Federal Reserve Board; Tack Yun, Federal Reserve Board",,EFCE,Lawrence Christiano; Martin Eichenbaum,2008,60.0,2008-07-11 09:00:00,,,,
THE MICRO-EMPIRICS OF COLLECTIVE ACTION: THE CASE OF BUSINESS IMPROVEMENT DISTRICTS,"LEAH BROOKS, University of Toronto; WILLIAM STRANGE, University of Toronto",37115389700,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2009,60.0,2009-07-22 13:00:00,25.0,28.0,6.0,17.0
THE MICROFOUNDATIONS OF HOT AND COLD MARKETS,"ROBERT NOVY-MARX, University of Chicago",7202232626,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2005,60.0,2005-07-26 15:30:00,9.0,19.0,13.0,20.0
THE MODERN HISTORY OF EXCHANGE RATE ARRANGEMENTS: A REINTERPRETATION,"CARMEN REINHART, International Monetary Fund, NBER; KENNETH ROGOFF, International Monetary Fund, NBER",7102451433,IFM,Kathryn Dominguez; Allan Drazen,2002,60.0,2002-07-18 11:30:00,,,8.0,10.0
THE OUTPUT GAP AND OPTIMAL MONETARY POLICY,"CARL WALSH, UC, Santa Cruz",,ME,Ben Bernanke,2001,60.0,2001-07-19 14:15:00,92.0,64.0,,
THE POLITICAL ECONOMY OF HOUSING SUPPLY,"FRANCOIS ORTALO-MAGNE, University of Wisconsin-Madison; ANDREA PRAT, London School of Economics",36194313500,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2006,60.0,2006-07-25 14:00:00,74.5,343.0,6.0,19.0
THE POLITICS OF BANK FAILURES: EVIDENCE FROM EMERGING MARKETS,"CRAIG ONEIL BROWN, University of Michigan; SERDAR DINC, University of Michigan",6602490477,CF,Denis Gromb; Antoinette Schoar,2004,50.0,2004-07-12 11:00:00,13.0,24.0,15.0,21.0
THE POWER OF TAKEOVER DEFENSES,"LUCIAN ARYE BEBCHUK, Harvard University and NBER; JOHN COATES IV, Harvard University; GUHAN SUBRAMANIAN, Harvard University",6701547607,CF,Judith Chevalier; Michael Weisbach,2003,50.0,2003-08-04 09:50:00,1.0,1.0,42.0,62.0
THE PRICE IMPACT OF CURRENCY TRADES: IMPLICATIONS FOR INTERVENTION,"MARTIN EVANS, Georgetown University; RICHARD LYONS, UC, Berkeley and NBER",7004046424,IFM,Marianne Baxter; Michael Dooley,2000,80.0,2000-07-18 09:00:00,49.5,78.5,98.0,70.0
THE PRICING BEHAVIOUR OF ITALIAN FIRMS: NEW SURVEY EVIDENCE ON PRICE STICKINESS,"SILVIA FABIANI, Banca d'Italia; ANGELA GATULLI, Banca d'Italia; ROBERTO SABBATINI, Banca d'Italia",,EFCE,Lawrence Christiano; Martin Eichenbaum,2004,30.0,2004-07-23 11:30:00,,,,
THE REAL EFFECTS OF DEBT CERTIFICATION: EVIDENCE FROM THE INTRODUCTION OF BANK LOAN RATINGS,"AMIR SUFI, University of Chicago",7202846223,CF,Dirk Jenter; Raymond Fisman,2006,60.0,2006-08-01 10:45:00,9.0,20.0,21.0,38.0
THE REAL EFFECTS OF FINANCIAL DEVELOPMENT,"LUIGI GUISO, Bank of Italy; PAOLA SAPIENZA, Northwestern University; LUIGI ZINGALES, University of Chicago and NBER",55893152500,EFEL,Janice Eberly; Deborah Lucas,2001,60.0,2001-07-20 16:15:00,14.5,27.5,6.0,18.0
"THE REAL THING: NOMINAL PRICE RIGIDITY OF THE NICKEL COKE, 1886-1959","DANIEL LEVY, Bar-Ilan University;ANDREW T. YOUNG, Emory University",,ME,Christina D. Romer; David H. Romer,2003,60.0,2003-07-14 14:15:00,144.0,190.5,,
THE REALLY LONG RUN PERFORMANCE OF IPOS- THE PRE-NASDAQ EVIDENCE,"JOSHUA LERNER, Harvard University, NBER; PAUL GOMPERS, Harvard University, NBER",7006094907,CF,Steven Kaplan; Luigi Zingales,2000,60.0,2000-08-07 10:00:00,1.0,1.0,4.0,4.0
THE RETURN OF THE WAGE PHILLIPS CURVE,"JORDI GALI, CREI and NBER",,EFCE,Lawrence Christiano; Martin Eichenbaum,2009,60.0,2009-07-09 10:15:00,,,,
THE RETURNS ON HUMAN CAPITAL: GOOD NEWS ON WALL STREET IS BAD NEWS ON MAIN STREET,"HANNO LUSTIG, UC, Los Angeles and NBER; STIJN VAN NIEUWERBURGH, New York University",16446204900,AP,John Cochrane; Joshua Coval,2005,60.0,2005-07-14 15:30:00,9.5,19.5,1.0,1.0
THE RETURNS TO CURRENCY SPECULATION,"CRAIG BURNSIDE, Duke University and NBER; MARTIN EICHENBAUM, Northwestern University and NBER; SERGIO REBELO, Northwestern University and NBER; ISAAC KLESHCHELSKI, Northwestern University",,EFCE,Lawrence Christiano; Martin Eichenbaum,2006,60.0,2006-07-21 09:00:00,20.0,34.25,,
THE RISK-ADJUSTED COST OF FINANCIAL DISTRESS,"HEITOR ALMEIDA, New York University and NBER; THOMAS PHILIPPON, New York University and NBER",7005203497,CF,Dirk Jenter; Raymond Fisman,2006,60.0,2006-08-02 13:00:00,13.0,29.0,187.0,482.0
THE ROLE OF DEBT AND EQUITY FINANCE OVER THE BUSINESS CYCLE,"FRANCISCO COVAS, Federal Reserve Board; WOUTER DEN HAAN, University of Amsterdam",,EFCE,Lawrence Christiano; Martin Eichenbaum,2007,60.0,2007-07-17 11:30:00,56.0,80.0,,
THE SMALL WORLD OF INVESTING: BOARD CONNECTIONS AND MUTUAL FUND RETURNS,"LAUREN COHEN, Yale University; ANDREA FRAZZINI, University of Chicago and NBER; CHRISTOPHER MALLOY, London Business School",7402750873,AP,Stefan Nagel; Kenneth Singleton,2007,60.0,2007-07-13 14:15:00,63.333333333333336,164.33333333333334,1.0,1.0
THE SURVIVAL AND PRICE IMPACT OF IRRATIONAL TRADERS,"LEONID KOGAN, MIT and NBER; STEPHEN ROSS, MIT and NBER; JIANG WANG, MIT and NBER; MARK WESTERFIELD, MIT",22961980500,AP,Andrew Ang; Robert Hodrick,2002,60.0,2002-07-18 15:15:00,4.0,4.0,2.0,2.0
THE SUSTAINABILITY OF FISCAL POLICY IN THE UNITED STATES,"HENNING BOHN, UC, Santa Barbara",,ME,Christina Romer; David Romer,2005,55.0,2005-07-14 13:00:00,45.0,34.0,,
THE TAX (DIS-) ADVANTAGE OF A FIRM ISSUING OPTIONS ON ITS OWN STOCK,"ROBERT MCDONALD, Northwestern University",6602234506,CF,Ivo Welch; Gary Gorton,2001,60.0,2001-08-07 11:30:00,20.0,34.0,55.0,132.0
THE TERM STRUCTURE OF INFLATION FORECASTS,"MIKHAIL CHERNOV, London Business School; PHILLIPE MUELLER, Columbia University",,EFFE,Mark Watson; Kenneth West,2007,60.0,2007-07-12 09:45:00,93.0,241.5,,
THE TIME CONSISTENCY OF OPTIMAL MONETARY POLICY WITH HETEROGENEOUS AGENTS,"STEFANIA ALBANESI, Bocconi University",,EFCE,Lawrence Christiano; Martin Eichenbaum,2002,60.0,2002-07-25 14:00:00,232.0,580.0,,
THE TIME VARYING VOLATILITY OF MACROECONOMIC FLUCTUATIONS,"GIORGIO PRIMICERI, Northwestern University and NBER; ALEJANDRO JUSTINIANO, Federal Reserve Board",,EFFE,Mark Watson; Kenneth West,2006,60.0,2006-07-13 09:45:00,21.0,38.0,,
THE TRANSITION TO HOME OWNERSHIP AND THE BLACK-WHITE WEALTH GAP,"KERWIN KOFI CHARLES, University of Michigan; ERIK HURST, University of Chicago",7003688582,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2000,70.0,2000-08-01 13:30:00,12.5,23.5,1.0,1.0
"THE URBAN RAT RACE: THICK MARKETS, SIGNALING, AND HOURS WORKED IN BIG CITIES","STUART ROSENTHAL, Syracuse University; WILLIAM STRANGE, University of Toronto",8104429100,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2003,60.0,2003-07-29 11:00:00,81.5,106.0,38.0,41.0
THE USE OF PREDICTIVE REGRESSIONS AT ALTERNATIVE HORIZONS IN FINANCE AND ECONOMICS,"NELSON MARK, University of Notre Dame and NBER; DONGGYU SUL, University of Auckland",,EFFE,Mark Watson; Kenneth West,2005,60.0,2005-07-14 11:00:00,135.0,154.0,,
THE VALUE SPREAD,"RANDOLPH COHEN, Harvard University; CHRISTOPHER POLK KELLOGG, Northwestern University; TUOMO VUOLTEENAHO, University of Chicago",6508281208,AP,John Cochrane,2000,60.0,2000-07-20 09:00:00,10.333333333333334,18.333333333333332,15.0,22.0
THE WEALTH-CONSUMPTION RATIO,"HANNO LUSTIG, UC, Los Angeles and NBER; STIJN VAN NIEUWERBURGH, New York University and NBER; ADRIEN VERDELHAN, Boston University",7403010545,AP,Jonathan Berk; Robert Novy-Marx,2008,60.0,2008-07-11 14:15:00,19.0,28.333333333333332,29.0,36.0
THE WELFARE COST OF BANK CAPITAL REQUIREMENTS,"SKANDER VAN DEN HEUVEL, University of Pennsylvania",13310394600,EFEL,Janice Eberly; Deborah Lucas,2005,60.0,2005-07-19 11:15:00,5.0,18.0,26.0,36.0
THE Y-THEORY OF INVESTMENT,"THOMAS PHILIPPON, New York University and NBER",21233610700,EFEL,Janice Eberly; Deborah Lucas,2006,50.0,2006-07-19 13:50:00,13.0,30.0,27.0,36.0
THE Y-THEORY OF INVESTMENT,"THOMAS PHILIPPON, New York University and NBER",,ME,Christina Romer; David Romer,2007,55.0,2007-07-12 13:55:00,13.0,30.0,27.0,36.0
"THE YOUNG, THE OLD, AND THE RESTLESS: DEMOGRAPHICS AND BUSINESS CYCLE VOLATILITY","NIR JAIMOVICH, UC, San Diego; HENRY SIU, University of British Columbia",,EFCE,Lawrence Christiano; Martin Eichenbaum,2006,60.0,2006-07-17 09:00:00,24.5,24.5,,
THE ZERO BOUND ON INTEREST RATES AND OPTIMAL MONETARY POLICY,"GAUTI EGGERTSSON, International Monetary Fund; MIKE WOODFORD, Princeton University and NBER",,EFCE,Lawrence Christiano; Martin Eichenbaum,2003,60.0,2003-07-22 11:30:00,19.0,22.0,,
THE ZERO BOUND ON INTEREST RATES AND OPTIMAL MONETARY POLICY,"GAUTI EGGERTSSON, International Monetary Fund; MICHAEL WOODFORD, Princeton University and NBER",,ME,Christina D. Romer; David H. Romer,2003,60.0,2003-07-18 14:15:00,19.0,22.0,,
THERE GOES THE NEIGHBORHOOD? ESTIMATES OF THE IMPACT OF CRIME RISK ON PROPERTY VALUES FROM MEGAN'S LAWS,"LEIGH LINDEN, Columbia University; JONAH ROCKOFF, Columbia University and NBER",7102943648,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2006,60.0,2006-07-26 11:00:00,12.0,18.0,1.0,1.0
TIME CONSISTENT MONETARY POLICY WITH ENDOGENOUS PRICE RIGIDITY,"HENRY SIU, University of British Columbia",,EFCE,Lawrence Christiano; Martin Eichenbaum,2005,60.0,2005-07-20 11:30:00,39.0,42.0,,
TIME-CONSISTENT NO-ARBITRAGE MODELS OF THE TERM STRUCTURE,"MICHAEL BRANDT, University of Pennsylvania and NBER; AMIR YARON, University of Pennsylvania and NBER",,EFFE,Francis Diebold; Kenneth West,2000,60.0,2000-07-20 11:00:00,7.0,19.0,,
TIME-CONSISTENT POLICY,"PER KRUSELL, University of Rochester; PAUL KLEIN, Institute for International Economic Studies; JOSE VICTOR RIOS-RULL, University of Pennsylvania and NBER",,EFCE,Lawrence Christiano; Martin Eichenbaum,2001,60.0,2001-07-24 10:45:00,24.5,39.5,,
TO FLOAT OR TO TRAIL: EVIDENCE ON THE IMPACT OF EXCHANGE RATE REGIMES,"FEDERICO STURZENEGGER, Universidad Torcuato Di Tella",7401765384;6508167439,IFM,Kathryn Dominguez; Michael Dooley,2001,100.0,2001-07-17 11:00:00,505.0,854.0,,
TOTAL FACTOR PRODUCTIVITY AND BARRIERS TO ENTRY,"LEVON BARSEGHYAN, Cornell University",,EFCE,Lawrence Christiano; Martin Eichenbaum,2005,60.0,2005-07-22 11:30:00,10.0,9.0,,
TOWARDS A DYNAMIC PRICE INDEX,"RICARDO REIS, Princeton University and NBER",,ME,Christina Romer; David Romer,2005,55.0,2005-07-13 14:10:00,20.0,24.0,,
TRACING THE IMPACT OF BANK LIQUIDITY SHOCKS,"ASIM IJAZ KHWAJA, Harvard University; ATIF MIAN, University of Chicago",7003408304,CF,Jeremy Stein; Steven Kaplan,2005,50.0,2005-08-02 08:30:00,5.0,10.0,1.0,1.0
TRACKING GREENSPAN: SYSTEMATIC AND UNSYSTEMATIC MONETARY POLICY REVISITED,"LUCREZIA REICHLIN, ECARES; DOMENICO GIANNONE; LUCA SALA",,EFFE,Mark Watson; Kenneth West,2002,60.0,2002-07-18 10:15:00,659.0,545.0,,
TRACKING THE SOURCE OF THE DECLINE IN GDP VOLATILITY: AN ANALYSIS OF THE AUTOMOBILE INDUSTRY,"VALERY A. RAMEY, UC, San Diego and NBER; DANIEL J. VINE, UC, San Diego",,ME,Christina D. Romer; David H. Romer,2003,60.0,2003-07-17 14:15:00,10.0,6.0,,
"TRADE COSTS, ASSET MARKET FRICTIONS AND RISK SHARING: A JOINT TEST","DOIREANN FITZGERALD, UC, Santa Cruz",7202998173;6701521662,IFM,Andrew Rose; Eric Van Wincoop,2006,80.0,2006-07-11 09:00:00,91.0,63.0,7.0,15.0
"TRADE COSTS, PRICING TO MARKET AND INTERNATIONAL RELATIVE PRICES","ANDREW ATKESON, UC, Los Angeles and NBER; ARIEL BURSTEIN, UC, Los Angeles",8544896700;7404268367,IFM,Sebastian Edwards; Roberto Rigobon,2005,110.0,2005-07-14 10:40:00,7.0,10.0,,
TRADE LIBERALIZATION AND LUMPY INVESTMENT: EVIDENCE FROM CHILEAN PLAN-LEVEL DATA,"SIMON GILCHRIST, Boston University and NBER; MARC RYSMAN, Boston University",24824916100,EFEL,Janice Eberly; Deborah Lucas,2003,55.0,2003-07-21 13:55:00,38.0,41.0,9.0,20.0
TRADE OPENNESS AND EXCHANGE RATE MISALIGNMENTS,"GUILLERMO CALVO, University of Maryland and NBER; MICHAEL KUMHOF, Stanford University",7102349472,IFM,Allan Drazen; Nouriel Roubini,2003,60.0,2003-07-15 11:30:00,14.5,16.5,1.0,1.0
TRUSTING THE STOCK MARKET,"LUIGI GUISO, University of Chicago; PAOLA SAPIENZA, Northwestern University; LUIGI ZINGALES, University of Chicago and NBER",6701568246,EFEL,Janice Eberly; Deborah Lucas,2005,50.0,2005-07-18 08:45:00,13.0,25.0,5.0,7.0
UK MONETARY REGIMES AND MACROECONOMIC STYLISED FACTS,"LUCA BENATI, Bank of England",,ME,Christina Romer; David Romer,2006,55.0,2006-07-14 13:00:00,,,,
"UNCERTAIN TIMES, UNCERTAIN MEASURES","MICHELLE ALEXOPOULOS, University of Toronto; JON COHEN, University of Toronto",,EFCE,Lawrence Christiano; Martin Eichenbaum,2009,60.0,2009-07-07 10:15:00,25.0,28.0,,
UNCERTAINTY AND COMPANY INVESTMENT: AN EMPIRICAL INVESTIGATION USING DATA ON ANALYSTS' PROFIT FORECASTS,"STEPHEN R. BOND, University of Oxford; JASON G. CUMMINS, Federal Reserve Board",,ME,Christina D. Romer; David H. Romer,2003,60.0,2003-07-15 13:00:00,21.0,17.0,,
UNDERSTANDING BANK RUNS: THE IMPORTANCE OF DEPOSITOR-BANK RELATIONSHIPS AND NETWORKS,"MANJU PURI, Duke University and NBER; RAJKAMAL IYER, University of Amsterdam",24824916100,CF,Raghuram G. Rajan,2008,40.0,2008-07-30 13:10:00,36.5,52.0,7.0,20.0
UNDERSTANDING INDEX OPTION RETURNS,"MARK BROADIE, Columbia University; MIKHAIL CHERNOV, London Business School; MICHAEL JOHANNES, Columbia University",7202955757,AP,Stefan Nagel; Kenneth Singleton,2007,60.0,2007-07-12 13:00:00,65.0,166.66666666666666,72.0,72.0
UNDERSTANDING INTERNATIONAL PRICE DIFFERENCES USING BARCODE DATA,"CHRISTIAN BRODA, University of Chicago and NBER; DAVID WEINSTEIN, Columbia University and NBER",7102989698,IFM,Linda Goldberg; Nelson Mark,2008,60.0,2008-07-08 11:00:00,8.5,18.5,82.0,351.0
UNDERSTANDING THE EFFECTS OF FISCAL POLICY SHOCKS,"JORDI GALI, Universitat Pompeu Fabra and NBER; J. DAVID LOPEZ-SALIDO, Bank of Spain; JAVIER VALLES, Bank of Spain",,EFCE,Lawrence Christiano; Martin Eichenbaum,2002,60.0,2002-07-24 14:00:00,114.0,373.0,,
UNEMPLOYMENT FLUCTUATION WITH STAGGERED NASH WAGE BARGAINING,"MARK GERTLER, New York University and NBER; ANTONELLA TRIGARI, Bocconi University",,EFCE,Lawrence Christiano; Martin Eichenbaum,2006,60.0,2006-07-20 10:15:00,91.0,290.5,,
UNIFORM INFERENCE IN AUTOREGRESSIVE MODELS,"ANNA MIKUSHEVA, MIT",,EFFE,Mark Watson; Kenneth West,2007,60.0,2007-07-13 09:45:00,4.0,4.0,,
UNNATURAL SELECTION: PERVERSE INCENTIVES AND THE MISALLOCATION OF CREDIT IN JAPAN,"JOSEPH PEEK, University of Kentucky; ERIC ROSENGREN, Federal Reserve Bank of Boston",23480627400,EFEL,Janice Eberly; Deborah Lucas,2003,55.0,2003-07-23 13:00:00,148.0,205.0,6.0,18.0
UNSTABLE BANKING,"ANDREI SHLEIFER, Harvard University and NBER; ROBERT VISHNY, University of Chicago and NBER",7003433892,RISK,Mark Carey; Anil Kashyap; Raghuram Rajan; René Stulz,2009,55.0,2009-07-08 13:50:00,4.0,9.5,5.0,7.0
"URBANIZATION, PRODUCTIVITY AND INNOVATION: EVIDENCE FROM INVESTMENT IN HIGHER EDUCATION","ROLAND ANDERSSON, Royal Institute of Technology; JOHN QUIGLEY, UC, Berkeley; MATS WILHELMSSON, Royal Institute of Technology",6602597836,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2005,60.0,2005-07-27 11:00:00,712.3333333333334,559.0,1.0,1.0
US SHOCKS AND GLOBAL EXCHANGE RATE CONFIGURATIONS,"MARCEL FRATZSCHER, European Central Bank",7102700712;6701710674,IFM,Linda Goldberg; Eric Van Wincoop,2007,80.0,2007-07-10 10:40:00,,,82.5,94.5
VALUE AND MOMENTUM EVERYWHERE,"CLIFF ASNESS, AQR Capital Management, LLC; TOBY MOSKOWITZ, University of Chicago and NBER; LASSE PEDERSEN, New York University and NBER",7006792655,AP,Jonathan Berk; Robert Novy-Marx,2008,60.0,2008-07-11 15:30:00,9.5,26.0,,
VAR ANALYSIS AND THE GREAT MODERATION,"LUCA BENATI, European Central Bank; PAOLO SURICO, Bank of England",,ME,Christina Romer; David Romer,2007,55.0,2007-07-09 15:05:00,,,,
VARIETIES AND THE TRANSFER PROBLEM: THE EXTENSIVE MARGIN OF CURRENT ACCOUNT ADJUSTMENT,"GIANCARLO CORSETTI, European University Institute; PHILIPPE MARTIN, Universite Paris-I Pantheon-Sorbonne; PAOLO PESENTI, Federal Reserve Bank of New York and NBER",6507947601;7202007188,IFM,Linda Goldberg; Eric Van Wincoop,2007,80.0,2007-07-12 09:00:00,200.5,647.0,8.0,20.0
VEHICLE CURRENCY,"MICHAEL DEVEREUX, University of British Columbia; SHOUYONG SHI, University of Toronto",55900238200;35585929500,IFM,Sebastian Edwards; Roberto Rigobon,2005,110.0,2005-07-15 10:40:00,34.5,36.0,103.0,216.0
VENTURE CAPITAL AND THE PROFESSIONALIZATION OF START-UP FIRMS: EMPIRICAL EVIDENCE,"THOMAS HELLMAN, Stanford University; MANJU PURI, Stanford University",7006215397,CF,Steven Kaplan; Luigi Zingales,2000,80.0,2000-08-07 14:00:00,2.0,3.0,9.0,21.0
VOLATILITY FORECAST COMPARISON USING IMPERFECT VOLATILITY PROXIES,"ANDREW PATTON, London School of Economics",,EFFE,Mark Watson; Kenneth West,2006,60.0,2006-07-13 11:00:00,37.0,252.0,,
"VOLATILITY, PREDICTABILITY AND UNCERTAINTY IN THE GREAT MODERATION: EVIDENCE FROM THE SURVEY OF PROFESSIONAL FORECASTERS","SEAN CAMPBELL, Brown University",,EFFE,Mark Watson; Kenneth West,2004,60.0,2004-07-13 08:30:00,55.0,73.0,,
VOLUNTEERING TO BE TAXED: BUSINESS IMPROVEMENT DISTRICTS AND THE EXTRA-GOVERNMENTAL PROVISION OF PUBLIC SAFETY,"LEAH BROOKS, McGill University",7103228992,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2006,60.0,2006-07-26 15:30:00,71.0,66.0,6.0,19.0
"VOTING, OPPORTUNITY COSTS, AND PROPERTY TAXES","NATHAN ANDERSON, University of Illinois at Chicago",56273103800,PERE,Joe Gyourko; Chris Mayer; Todd Sinai,2006,60.0,2006-07-25 15:30:00,332.0,663.0,55.0,57.0
"WATCH WHAT I DO, NOT WHAT I SAY: THE UNINTENDED CONSEQUENCES OF THE HOMELAND INVESTMENT ACT","DHAMMIKA DHARMAPALA, University of Connecticut; C. FRITZ FOLEY, Harvard University and NBER; KRISTIN FORBES, MIT and NBER",6602099638,IFM,Fabio Ghironi; Nelson Mark,2009,60.0,2009-07-09 08:30:00,38.333333333333336,44.666666666666664,,
WEALTH DESTRUCTION ON A MASSIVE SCALE: A STUDY OF ACQUIRING-FIRM RETURNS IN THE MERGER WAVE OF THE 1990S,"SARA MOELLER, Southern Methodist University; FREDERIK SCHLINGEMANN, University of Pittsburgh; RENE STULZ, Ohio State University and NBER",6603501917,CF,Judith Chevalier; Michael Weisbach,2003,50.0,2003-08-04 09:00:00,87.33333333333333,152.66666666666666,172.0,460.0
"WEALTH TRANSFERS, CONTAGION, AND PORTFOLIO CONSTRAINTS","ANNA PAVLOVA, MIT; ROBERTO RIGOBON, MIT and NBER",7005516119,EFEL,Janice Eberly; Deborah Lucas,2005,60.0,2005-07-19 10:00:00,4.0,4.0,21.0,37.0
WERE THERE REGIME SWITCHES IN US MONETARY POLICY?,"CHRISTOPHER SIMS, Princeton University and NBER; TAO ZHA, Federal Reserve Bank of Atlanta",,ME,Christina D. Romer; David H. Romer,2004,55.0,2004-07-12 13:55:00,19.0,23.0,,
WHAT CAN RATIONAL INVESTORS DO ABOUT EXCESSIVE VOLATILITY,"BERNARD DUMAS, INSEAD; ALEXANDER KURSHEV, London Business School; RAMAN UPPAL, London Business School",56662704700,EFEL,Janice Eberly; Deborah Lucas,2005,50.0,2005-07-18 10:40:00,178.66666666666666,476.0,20.0,24.0
WHAT DO INTERNATIONAL ASSET RETURNS IMPLY ABOUT CONSUMPTION RISK SHARING?,"KAREN LEWIS, University of Pennsylvania and NBER; EDITH LU, University of Pennsylvania",7801632189,IFM,Fabio Ghironi; Nelson Mark,2009,60.0,2009-07-07 09:45:00,6.0,17.0,201.0,241.0
WHAT DO WE LEARN FROM THE PRICE OF CRUDE OIL FUTURES?,"LUTZ KILIAN, University of Michigan",,EFFE,Mark Watson; Kenneth West,2008,60.0,2008-07-08 08:30:00,16.0,21.0,,
WHAT DO YOU EXPECT? IMPERFECT POLICY CREDIBILITY AND TESTS OF THE EXPECTATIONS HYPOTHESIS,"SHARON KOZICKI, Federal Reserve Bank of Kansas City; P.A. TINSLEY, University of Cambridge",,ME,Ben Bernanke,2001,60.0,2001-07-16 14:15:00,26.0,16.0,,
WHAT EXPLAINS THE STOCK MARKETS REACTION TO FEDERAL RESERVE POLICY?,"BEN S. BERNANKE, Federal Reserve Board; KENNETH N. KUTTNER, Federal Reserve Bank of New York",,ME,Christina D. Romer; David H. Romer,2003,60.0,2003-07-16 13:00:00,,,,
WHAT HAPPENED TO THE QUANTS IN AUGUST 2007? EVIDENCE FROM FACTORS AND TRANSACTIONS DATA,"AMIR KHANDANI, MIT; ANDREW LO, MIT and NBER",,EFFE,Mark Watson; Kenneth West,2009,60.0,2009-07-10 11:00:00,4.0,3.0,,
WHAT IS WRONG WITH TAYLOR RULES? USING JUDGMENT IN MONETARY POLICY THROUGH TARGETING RULES,"LARS E. O. SVENSSON, Stockholm University and NBER",,ME,Ben Bernanke,2001,60.0,2001-07-19 13:00:00,102.0,129.0,,
WHAT'S IN A GRADE? SCHOOL REPORT CARDS AND HOUSE PRICES,"DAVID FIGLIO, University of Florida and NBER; MAURICE LUCAS, School Board of Alachua County, Florida",7006340673,PERE,"Joe Gyourko, Chris Mayer, Todd Sinai",2001,60.0,2001-07-31 14:00:00,58.0,65.0,385.0,613.0
WHAT'S VOL GOT TO DO WITH IT?,"ITAMAR DRECHSLER, University of Pennsylvania; AMIR YARON, University of Pennsylvania and NBER",21233610700,EFEL,Janice Eberly; Deborah Lucas,2008,50.0,2008-07-14 14:55:00,6.0,18.0,,
WHAT--OR WHO--CAUSED THE GREAT DEPRESSION?,"LEE OHANIAN, UC, Los Angeles and NBER",,EFCE,Lawrence Christiano; Martin Eichenbaum,2006,60.0,2006-07-20 11:30:00,7.0,10.0,,
WHEN ARE OUTSIDE DIRECTORS EFFECTIVE,"RAN DUCHIN, University of Southern California; JOHN G. MATSUSAKA, University of Southern California; OGUZHAN OZBAS, University of Southern California",6603579570,CF,David Scharfstein,2007,50.0,2007-07-31 13:00:00,42.0,53.0,24.0,28.0
