eid,year,references,journals
2-s2.0-41849083814,2008,9744281439|2042499162|0012255913|0036502655|84925926967|0039488591|0344196705|0001741663|21144466326|2442715114|84925909724|0030268635|84924460470|32244443109|41849105654|0000121214|0001485896|66249137142|0345393805|84980096808|84959805745|84953862999,American Economic Review|Journal of Regulatory Economics|American Economic Review|Energy Policy|Review of Economic Studies|American Economic Review|Journal of Public Economics|American Economic Review|Journal of Regulatory Economics|RAND Journal of Economics|Review of Economic Studies|Journal of Public Economics|Putting Auction Theory to Work|RAND Journal of Economics|Cuadernos de Economia - Latin American Journal of Economics|Journal of Public Economics|Journal of Public Economics|Handbook of Environmental Economics|Oxford Review of Economic Policy|The Journal of Finance|Review of Economic Studies|American Economic Review
2-s2.0-44949212852,2008,33646382246|0025591195|2942720854|45549121696,Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Journal of Monetary Economics
2-s2.0-74949144350,2009,45149136076|0027599439|0033371727|0028600806|19544363920|34250513249|0022010934|0037402150|0038829878|3042658817|0019527569|33847042809|38249016112|84952259001|0025476404|0023349684|0022810747|64749113972|0000490803|52749096507|33748498240|59249109335|58149324992|33751561450|0020971858|38949165087,Journal of Urban Economics|Transportation Science|European Economic Review|American Scientist|Transportation Research Part C: Emerging Technologies|Unternehmensforschung Operations Research - Recherche Opérationnelle|Transportation Science|Transportation Research Part B: Methodological|American Economic Review|New Journal of Physics|Transportation Science|Journal of Economic Theory|Transportation Research Part B|Quarterly Journal of Economics|Transportation Science|Transportation Science|Transportation Science|Games and Economic Behavior|Transportation Research|Transportation Research Part B: Methodological|Journal of Economic Psychology|Games and Economic Behavior|Games and Economic Behavior|Games and Economic Behavior|Transportation Research Part B|Journal of Transport Economics and Policy
2-s2.0-74949144160,2009,0037549828|0040218275|0040161896|0037000503|29344438428|0009480521,Quarterly Journal of Economics|Educational Administration Quarterly|Peabody Journal of Education|Journal of Political Economy|Journal of Labor Economics|Journal of Economic Literature
2-s2.0-74949143267,2009,0001343896|10644277740|0000800064|60249088687|34848875664|35348852092|73649087642|19144364205|50649121254|34248161108|67349109451|0142219271|0039054523|33744537085|12344333862|13344277329|33947589561|61849127328|34248388190|33947576287|34548480938|57749100077|64749095252,Quarterly Journal of Economics|Journal of Experimental Social Psychology|Economic Journal|Journal of Economic Behavior and Organization|Journal of Risk and Uncertainty|American Economic Review|American Economic Review|American Economic Review|Nature|Experimental Economics|Journal of Public Economics|Journal of Finance|Quarterly Journal of Economics|American Economic Review|Journal of Finance|Economic Journal|Journal of Economic Psychology|Experimental Economics|Journal of Personality and Social Psychology|Journal of Economic Behavior and Organization|Economics Letters|Economic Journal|Games and Economic Behavior
2-s2.0-74949142270,2009,2942709873|0037497348|0039785291|84920751722|59349111777|33645387055|84920063343|47749147853|0039888638|30344469391|0010104544|2142736130|0002025043|22644448359,American Economic Review|Journal of Finance|Journal of Finance|Lessons from Pension Reform in the Americas|Journal of Public Economics|Brookings Papers on Economic Activity|Pension Design and Structure: New Lessons from Behavioral Finance|Review of Finance|Quarterly Journal of Economics|Journal of Law and Economics|Journal of Finance|American Economic Review|Journal of Risk and Uncertainty|Journal of Behavioral Decision Making
2-s2.0-74949140784,2009,0009892985|0031485762|0038312467|85059418502|0031521379|77956855815|0012874314|0000994943|0034799251|0041608136|0006705491|0040433193|0030306450|84890667058|0000323165|57049117815|3142721965|0029484659|22144487367|0035613016|0001713747,"Public Choice|Economic Inquiry|Journal of Economic Literature|Demanding Choices: Opinion, Voting, and Direct Democracy|Journal of Public Economics|Handbook of Labor Economics|Public Choice|European Journal of Political Economy|Economic Policy|Journal of Public Economics|National Tax Journal|Journal of Law and Economics|American Journal of Political Science|The Populist Paradox: Interest Group Influence and the Promise of Direct Legislation|Political Behavior|State Politics and Policy Quarterly|Annual Review of Political Science|Journal of Political Economy|Journal of Economic Perspectives|Journal of Law, Economics, and Organization|Journal of Public Economics"
2-s2.0-74949137679,2009,0000454563|0000325978|0007917063|74949089532|42649138584|84882521025|85017094842|33748506271,Journal of Financial Economics|The American journal of psychology|Handbooks in Operations Research and Management Science|Handbook of Sports and Lottery Markets|Journal of Mathematical Economics|Handbook of Sports and Lottery Markets|American Economic Journal: Microeconomics|Econometrica
2-s2.0-74949134875,2009,0035602818|25844458618|0033415936|0035628344|0002211637|35348982384|3042664516|0142137603|0037340831|0041918967,"RAND Journal of Economics|Journal of Economic Behavior and Organization|Journal of Law, Economics, and Organization|RAND Journal of Economics|Journal of Law, Economics, and Organization|Journal of Economic Literature|American Economic Review|Review of Industrial Organization|Journal of Economics and Management Strategy|American Economic Review"
2-s2.0-74949133922,2009,84981865845|0001127480|0033961523|38249036540,American Economic Review|Oxford Economic Papers|European Economic Review|European Economic Review
2-s2.0-74949131290,2009,0034353174|2342585527|84924493751|21744458162|14844353077|84976481267|33646462497|0038007921|48049095000|0032807853,Energy|Ecological Economics|Trade and the Environment: Theory and Evidence|Agricultural and Resource Economics Review|Advances in Economic Analysis and Policy|Review of Economics and Statistics|Economic Development and Cultural Change|Regional Science and Urban Economics|Energy Journal|Land Economics
2-s2.0-74949130955,2009,84960577852|40549127113|0008155671|0001655437|0041724286|0036155553|84883760221|85010390101|0034988947|3042857744|0002615169|20444474206|44949290086|0032416910|0002226230|0033955387|2942706066|84937908309|2942733515,"Quarterly Journal of Economics|Journal of Political Economy|Journal of Political Economy|International Finance|NBER Macroeconomics Annual|Journal of Banking and Finance|Quarterly Journal of Economics|Journal of Political Economy|Journal of Political Economy|Journal of Economic Perspectives|Journal of Economic Perspectives|Journal of Financial Intermediation|Journal of Monetary Economics|Journal of Political Economy|Journal of Monetary Economics|Economic Journal|American Economic Review|Financial Crises, Liquidity, and the International Monetary System|American Economic Review"
2-s2.0-74949129894,2009,0012465797|0033018677|84927978992|44949288517|42149179178|0009200691|84993908989|0346836855|77951519785|4043139394|0009480521|0032367390,"Journal of Economic Perspectives|Journal of Political Economy|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|Journal of Economic Theory|Quarterly Journal of Economics|Quarterly Journal of Economics|The Journal of Finance|International Economic Review|Handbook of Labor Economics|American Economic Review|Journal of Economic Literature|Review of Economics and Statistics"
2-s2.0-74949127402,2009,65649118577|0002893643|43449112684|0344153931|0042090711|2942750339|0031401502|0000160650|2942735370|33847683920|1842623398|13244298201|31544442678|4444316748|33847351258|0034976984|0000946257|0036839824|0033680487|34249849972|2542512364|29244442297|0242474611|34948826830,Journal of Finance|Journal of Political Economy|Review of Economics and Statistics|Quarterly Journal of Economics|Journal of Finance|American Economic Review|American Economic Review|American Economic Review|American Economic Review|American Economic Review|Journal of the European Economic Association|Review of Economic Studies|Review of Economics and Statistics|Journal of Development Economics|Journal of Economic Literature|Journal of International Economics|Journal of International Economics|Review of International Economics|Journal of International Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Canadian Journal of Economics|Review of Economics and Statistics|Journal of the European Economic Association
2-s2.0-74949124143,2009,24944436923|84971736977|34547653983|0000618084|0033243635|33746614333|0141925325|84937327419|0040953210|74949137297|68149141172|21844509870|0033442077|20744444249|0000004303|0141936001|10744232923|12144291140|0242595784,Electoral Studies|American Political Science Review|Quarterly Journal of Economics|American Economic Review|American Political Science Review|Quarterly Journal of Economics|Journal of Political Economy|Journal of Politics|American Political Science Review|American Economic Journal: Applied Economics|Mass Communication and Society|Public Choice|Public Choice|Journal of Law and Economics|American Economic Review|Advances in Applied Microeconomics|Review of Economic Studies|Quarterly Journal of Economics|RAND Journal of Economics
2-s2.0-74949122803,2009,27344449181|38049145762|0041109940|0001252323|4344674622|36849087313|0038066614|0038473842|38949172688|0001345904|0344543123|0036000694|0000061044|34248402091|36849078566|37049031265|34547361815|84957767840|33644781701|0001508790,"Journal of Political Economy|American Economic Review|Journal of Economic Perspectives|American Economic Review|Journal of Finance|Journal of Econometrics|Journal of Human Resources|American Economic Review|Journal of Labor Economics|Journal of Economic Literature|Economic Journal|Journal of Money, Credit and Banking|Econometrica|Review of Economics and Statistics|Journal of Econometrics|Journal of Econometrics|Journal of the European Economic Association|Growing Unequal?: Income Distribution and Poverty in OECD Countries|Economic Journal|Journal of Educational Psychology"
2-s2.0-74949122505,2009,33645758674|0000539853|0037273405|0742289111|35348859655|0001350910|2542591648|33745813486|64149110128|20444383206|34250630158|33646375435|84963089164|33746785598|84974514514|33744510444|0344944817|21344452032|33745256729|40749147831|49349126835|84959827692|21244462351|21844510208|49849118671|84960565386|38049123120|84988074891|84950660216,University of Chicago Law Review|Information Economics and Policy|Econometrica|International Journal of Forecasting|American Economic Review|Econometrica|Quarterly Journal of Economics|Review of Economic Studies|Theoretical Economics|Quarterly Journal of Economics|Journal of Economic Theory|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Design|Econometric Theory|Journal of Marketing Research|Quarterly Journal of Economics|Journal of Regulatory Economics|International Economic Review|Review of Economic Studies|Journal of Economic Theory|Quarterly Journal of Economics|Advances in Economic Analysis and Policy|Journal of Applied Psychology|Journal of Economic Theory|Quarterly Journal of Economics|American Economic Review|Journal of Economics & Management Strategy|Technometrics
