eid,year,references,journals
2-s2.0-72449180823,2009,0036170108|0039298674|26844548382|0000294313|27744460948|33845581411|38249034377|33750536230|0001492602|0002187212|0036169628|84894483615|2642524464|39149134594|57349182547|34250661525,Journal of Economic Theory|Discrete and Computational Geometry|Games and Economic Behavior|Econometrica|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Econometrica|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Repeated Games and Reputations: Long-Run Relationships|Econometrica|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory
2-s2.0-72449173353,2009,33745614587|0007935565|44949186359|2942709807|4043125367|22244449653|0035496243|0345301995|0642284005|21144470368|0038969032|0039888638|0038957677|0034178563|84963075943|36248942494|1842863101,Journal of Health Economics|American Economic Review|Journal of Public Economics|American Economic Review|American Economic Review|Industrial Relations|EBRI issue brief / Employee Benefit Research Institute|Marketing Letters|Science|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Marketing Research|Review of Economic Studies|Journal of Economic Perspectives|American Economic Review
2-s2.0-72449171503,2009,84970630199|43049142669|15244359496|33645077085|33747448645|33847690763|4444295420|10644276099|0002175362|85047674303|0039287544|0000590932|0032084985|0042549769|26444502065|12844270597|8744261002|85047681895|84976151670|33846651400|84971870915|0036119975|2442557248|0040576798,American Politics Research|Political Psychology|Psychological Inquiry|Psychological Science|American Economic Review|American Economic Review|Econometrica|Journal of Experimental Social Psychology|Journal of Personality and Social Psychology|Psychological Review|Trans-action|American Economic Review|Journal of Personality and Social Psychology|Journal of Personality and Social Psychology|Personality and Social Psychology Bulletin|Journal of the Royal Statistical Society. Series A: Statistics in Society|Journal of Politics|Journal of Personality and Social Psychology|American Political Science Review|Econometrica|British Journal of Political Science|Group Dynamics|Journal of Personality and Social Psychology|Handbook of Statistics
2-s2.0-72449154593,2009,0011080101|0342313558|33746488748|0036815017|0000260450|0024186947|0036815216|31344442775|0031742259|72449187906|30444456682|66049159708|0041910129|4344617968|33645749806|0011912354|0036704242|0036667675|10444258075|15544369609|0007389949,Quarterly Journal of Economics|Journal of Political Economy|Current Anthropology|Review of Economic Dynamics|International Family Planning Perspectives|Quarterly Journal of Economics|Review of Economic Dynamics|Handbook of Labor Economics|Economic Journal|American Economic Review|Journal of Economic History|Handbook of the Economics of Education|Review of Economic Dynamics|Journal of Economic Growth|American Economic Review|International Economic Review|Quarterly Journal of Economics|Journal of Population Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|The Journal of Economic History
2-s2.0-72449151676,2009,33646411794|79953208232|0031413974|0031474088|32544437795,Federal Reserve Bank of St. Louis Review|Review of Financial Studies|Quarterly Journal of Economics|Journal of Political Economy|Review of Economics and Statistics
2-s2.0-72449148163,2009,27544515879|2442691102|0039784061|0345447671|0000069353|38149109787|0001897473|62449165111|0030364687|43649100224|38549147867|42149179178|0037332214|0031094431|1842533946|0141495120|12344309208|44649197264|1842864893|48349120485|29244445811|33644850715|77951622706|84902417030|33644986230,Review of Financial Studies|Journal of Economic Perspectives|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Financial Economics|Review of Financial Studies|Journal of Business|Journal of Finance|Econometrica|Journal of Finance|Journal of Financial Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Administrative Science Quarterly|Review of Economics and Statistics|Econometrica|Journal of Accounting and Economics|Journal of Financial Economics|Journal of Political Economy|Journal of Financial Economics|Journal of Financial Economics|Quarterly Journal of Economics|Biometrika|Public Policy and the Distribution of Income|Journal of Financial Economics
2-s2.0-72449142134,2009,85077390164|0041109884|30244568346,RAND Journal of Economics|Journal of Economic Literature|Games and Economic Behavior
2-s2.0-72449129471,2009,84884114317|0035059973|54749133194|85032843101|10744219719|44949210392|0038897367|23044469932|53349156984|34447521108|0039774525|34247205345|2942750352|4043118306|21744434373|34248356423|0028092129|0001210442|0024157318|0023727026|0034008322|0033057134|0036978379|34447534198|0032696960|0024468265,Mostly Harmless Econometrics: An Empiricist's Companion|Environmental Health Perspectives|American Economic Review|Health Risks from Exposure to Low Levels of Ionizing Radiation: BEIR VII Phase 2|Proceedings of the National Academy of Sciences of the United States of America|American Economic Review|American Economic Review|Journal of Political Economy|American Economic Review|American Economic Review|American Economic Review|Journal of Labor Economics|American Economic Review|Quarterly Journal of Economics|Reproductive Toxicology|Review of Economics and Statistics|Environmental Research|Journal of Urban Economics|Annual review of energy. Vol. 13|International Journal of Radiation Biology|Journal of Environmental Radioactivity|Journal of Child Psychology and Psychiatry and Allied Disciplines|Radiatsionnaya Biologiya. Radioekologiya|Demography|International Journal of Psychophysiology|The Lancet
2-s2.0-70349238425,2009,51349130268|27344455394|66049089491|0036151210|0347902518|33646346104|34247372674|33745841282|33947276732|41849119157|33947203154|52149086881|0001890195|33750573082|0000378597|0345791564|33749042868|0242583203|36949007390,American Economic Review|Journal of Political Economy|Handbook of Economic Growth|Review of Economic Dynamics|Quarterly Journal of Economics|Quarterly Journal of Economics|Econometrica|Review of Economic Studies|Brookings Papers on Economic Activity|American Economic Review|Journal of Development Economics|Review of Economic Dynamics|Quarterly Journal of Economics|Econometrica|American Economic Review|NBER Macroeconomics Annual|Review of Economic Studies|Econometrica|Review of Economic Studies
2-s2.0-72449173044,2009,0032784260|0001360838|0035647535|51949105625|44649110173|0042929856|15044355783|3042578342|0033045911|0000061044|21144470323|3042778525|0033125869|23844506124|0021543521|0033378110|0039066435,Journal of Human Resources|American Economic Review|Southern Economic Journal|Journal of Political Economy|Journal of Health Economics|Labour Economics|Economic Journal|Journal of Population Economics|Journal of Political Economy|Econometrica|Acta Sociologica|Journal of Human Resources|Demography|Review of Economics and Statistics|Review of Economic Studies|Journal of Political Economy|Quarterly Journal of Economics
2-s2.0-72449156721,2009,34547311747|0031537176|0036184128|0009335654|0038673287|84963017835|48749143178|34548832772|70449089152|15844392342|43949153336|0040322024|22244479552|34249002656|0001235164|0030361278|20644443898|0036867964|18744391055|0000819917|84939612838,American Economic Review|Journal of Monetary Economics|Journal of Political Economy|American Economic Review|The Journal of Finance|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Monetary Economics|Handbook of Macroeconomics|Journal of Political Economy|Carnegie-Rochester Confer. Series on Public Policy|Quarterly Journal of Economics|Journal of Economic Dynamics and Control|Journal of Political Economy|Journal of Economic Dynamics and Control|Brookings Papers on Economic Activity|Economic Journal|Quarterly Journal of Economics|Review of Economics and Statistics|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-72449156227,2009,23844556803|0141873040|0344153931|29244465773|3142727749|84892691037|0001456421|0031116229|0031401502|57349168257|3242784777|10944260107|34247212147|0030406120|20444407345|44949290086|0001683992|3042798868|84977721089|2442638896|0031413974|34247482883|0039486397|0028591138|33746802539|0001503097|0032416910|0346613552|0025584684|0000946257,Review of Economics and Statistics|Journal of International Economics|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Review of Financial Studies|American Economic Review|Journal of Economic Theory|American Economic Review|Review of Financial Studies|Journal of Financial Economics|Journal of Finance|Journal of Financial Economics|Journal of International Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Research Policy|Journal of International Economics|The Journal of Finance|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of International Economics|Journal of the European Economic Association|Journal of Finance|Journal of Political Economy|American Economic Review|American Economic Review|Journal of International Economics
2-s2.0-72449147391,2009,0036717297|0031406990|0024898162|17644400996|1442286500|34547653983|0034372252|8744257467|0036314038|0037512258|30844461907|10044279564|0032170278|2642567022|84981894477|0039467261|3242730194|84973685798|0029545080|69249184453|1842593048|49449092592|3242731104|0033197518|0020379611|84993734229|0026517780,"Structural Change and Economic Dynamics|Asia-Pacific Population Research Reports|Population Studies|Culture, Medicine and Psychiatry|Social Science and Medicine|Quarterly Journal of Economics|Media, Culture and Society|Journal of Economic Perspectives|Social Science and Medicine|Journal of Communication|Lancet|Media, Culture and Society|Studies in Family Planning|Critical Studies in Media Communication|American Ethnologist|Visual Anthropology Review|Population and Development Review|Youth & Society|Population & Development Review|Demography|Demography|Quarterly Journal of Economics|Population and Development Review|Studies in Family Planning|American Economic Review|Gazette|British Medical Journal"
