scopus_id,year,managing_editor,editor,associate_editor
24404734500,2018,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2019,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24824916100,1995,,,Review of Income and Wealth
24824916100,1999,,,Review of Income and Wealth
24824916100,2003,,,Review of Income and Wealth
24824916100,2007,Review of Income and Wealth,,
24824916100,2016,,,Real Estate Economics
24824916100,2017,,,Real Estate Economics
24824916100,2018,,,Real Estate Economics; American Economic Journal: Applied Economics
24824916100,2019,,,Real Estate Economics; American Economic Journal: Applied Economics
24824916100,2020,,,Real Estate Economics; American Economic Journal: Applied Economics
24825198500,2011,,,Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Finance
24825198500,2012,,,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Finance
24825198500,2013,,,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2014,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2015,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2016,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2017,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2018,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
24825198500,2019,"Journal of Law, Economics, and Organization",,Journal of Finance; Journal of Financial Intermediation; North American Journal of Economics and Finance; Review of Corporate Finance Studies; Review of Economic Studies; Review of Finance
25421210200,2012,,,Pacific Economic Review
25421210200,2013,,,Pacific Economic Review
25421210200,2014,,,Pacific Economic Review
25421210200,2015,,,Pacific Economic Review
26323576100,2011,,,Journal of Banking and Finance
26323576100,2012,,,Journal of Banking and Finance
26323576100,2013,,,Journal of Financial Intermediation; Journal of Banking and Finance
26323576100,2014,,,Journal of Financial Intermediation; Journal of Banking and Finance
26323576100,2015,,,Journal of Financial Intermediation; Journal of Banking and Finance; Review of Financial Studies
26323576100,2016,,,Journal of Financial Intermediation; Review of Corporate Finance Studies; Review of Financial Studies
26323576100,2017,,,Journal of Financial Intermediation; Review of Corporate Finance Studies; Review of Financial Studies
26323576100,2018,,,Journal of Financial Intermediation; Review of Corporate Finance Studies; Review of Financial Studies
26323576100,2019,,,Journal of Financial Intermediation; Review of Corporate Finance Studies
26634260200,2014,,,Management Science; Journal of Monetary Economics
26634260200,2015,,,Management Science; Journal of Monetary Economics; Journal of Finance
26634260200,2016,,,Journal of Monetary Economics; Journal of Finance
26634260200,2017,,,Journal of Monetary Economics; Journal of Finance
26634260200,2018,,,Journal of Monetary Economics; Journal of Finance
26634260200,2019,,,Journal of Monetary Economics; Journal of Finance
26635498500,2010,,,Journal of Empirical Finance
26635498500,2011,,,Journal of Empirical Finance
26635498500,2012,,,Journal of Empirical Finance
26635498500,2013,,,Journal of Empirical Finance; Review of Finance
26635498500,2014,,,Review of Finance; Review of Financial Studies; Journal of Finance
26635498500,2015,,,Review of Finance; Review of Financial Studies; Journal of Finance
26635498500,2016,,,Review of Finance; Review of Financial Studies; Journal of Finance; Journal of Political Economy
26635498500,2017,,,Review of Finance; Review of Financial Studies; Review of Asset Pricing Studies; Journal of Finance; Journal of Political Economy
26635498500,2018,,Review of Financial Studies,Review of Finance; Review of Asset Pricing Studies; Journal of Finance; Journal of Political Economy
26635498500,2019,,Review of Financial Studies,
35357903200,1970,Journal of Political Economy,,
35357903200,1971,Journal of Political Economy,,
35357903200,1972,Journal of Political Economy,,
35357903200,1973,Journal of Political Economy,,
35357903200,1975,,,American Economic Review
35357903200,1976,,,American Economic Review
35357903200,1977,,,American Economic Review
35585929500,2000,,Economic Journal; Journal of International Money and Finance,
35585929500,2001,,Economic Journal; Journal of International Money and Finance,
35585929500,2002,,Journal of International Money and Finance,
35585929500,2003,,Journal of International Money and Finance,
35585929500,2004,,Journal of International Money and Finance,
35585929500,2005,,Journal of International Money and Finance,
35585929500,2006,,"Journal of International Money and Finance; Journal of Money, Credit and Banking",
35585929500,2007,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2008,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2009,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2010,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2011,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2012,,"Journal of International Money and Finance; Journal of Money, Credit and Banking; Journal of International Economics",
35585929500,2013,,Journal of International Money and Finance; Journal of International Economics,
35585929500,2014,,Journal of International Economics,
35585929500,2015,,Journal of International Economics,
35585929500,2016,,Journal of International Economics,
35585929500,2017,,Journal of International Economics,
35585929500,2018,,Journal of International Economics,
35585929500,2019,,Journal of International Economics,
35808576700,1995,,,Review of Financial Studies
35808576700,1996,,,Review of Financial Studies
35808576700,1997,Review of Financial Studies,,European Finance Review
35808576700,1998,Review of Financial Studies,,European Finance Review
35808576700,1999,Review of Financial Studies,,European Finance Review
35808576700,2000,Review of Financial Studies,,European Finance Review
35808576700,2001,Review of Financial Studies,,European Finance Review
35808576700,2002,,,European Finance Review
35808576700,2003,,,European Finance Review; Journal of Finance
35808576700,2004,,,Journal of Finance
35808576700,2005,Review of Finance,,Journal of Finance
35808576700,2006,Review of Finance,,Journal of Finance
35808576700,2007,Review of Finance,,Journal of Finance
35808576700,2008,Review of Finance,,Journal of Finance
35808576700,2009,Review of Finance,,Journal of Finance
35808576700,2010,Review of Finance,,Journal of Finance
35808576700,2011,Review of Finance,,Journal of Finance
35808576700,2012,Review of Finance,,Journal of Finance
35808576700,2013,Review of Finance,,
35808576700,2014,Review of Finance,,
35808576700,2015,Review of Finance,,
35808576700,2016,Review of Finance,,
35808576700,2017,Review of Finance,,
35808576700,2018,Review of Finance,,
35808576700,2019,Review of Finance,,
35960015300,2012,,,Journal of Comparative Economics
35960015300,2013,,,Journal of Comparative Economics; Journal of International Economics
35960015300,2014,,,Journal of Comparative Economics; Journal of International Economics
35960015300,2015,,,Journal of Comparative Economics; Journal of International Economics
35960015300,2016,,,Journal of Comparative Economics; Journal of International Economics
35960015300,2017,,,Journal of Comparative Economics; Journal of International Economics; IMF Economic Review
35960015300,2018,,,Journal of Comparative Economics; Journal of International Economics; IMF Economic Review
35960015300,2019,,,Journal of Comparative Economics; Journal of International Economics; IMF Economic Review
36138563300,2015,,,China Journal of Economics
36138563300,2016,,,China Journal of Economics
36138563300,2017,,,China Journal of Economics
36138563300,2018,,,China Journal of Economics
36138563300,2019,,,China Journal of Economics
